66.5 77.0 0.171875
66.5 77.0 0.140625
66.5 59.5 0.171875
66.5 59.5 0.125
66.5 31.5 0.140625
66.5 73.5 0.15625
66.5 80.5 0.265625
66.5 73.5 0.140625
66.5 70.0 0.125
66.5 52.5 0.171875
66.5 59.5 0.15625
66.5 49.0 0.125
66.5 59.5 0.109375
66.5 52.5 0.078125
66.5 70.0 0.15625
66.5 49.0 0.09375
66.5 42.0 0.109375
66.5 49.0 0.078125
66.5 52.5 0.109375
66.5 56.0 0.203125
66.5 56.0 0.1875
66.5 28.0 0.125
66.5 56.0 0.078125
66.5 45.5 0.1875
66.5 59.5 0.125
66.5 70.0 0.140625
66.5 56.0 0.09375
66.5 56.0 0.140625
66.5 38.5 0.15625
66.5 56.0 0.15625
66.5 21.0 0.140625
66.5 66.5 0.15625
66.5 42.0 0.09375
66.5 52.5 0.25
66.5 52.5 0.09375
66.5 73.5 0.09375
66.5 45.5 0.125
66.5 38.5 0.109375
66.5 38.5 0.171875
66.5 42.0 0.125
66.5 45.5 0.109375
66.5 70.0 0.09375
66.5 73.5 0.171875
66.5 63.0 0.125
66.5 77.0 0.15625
66.5 70.0 0.140625
66.5 52.5 0.203125
66.5 59.5 0.140625
66.5 87.5 0.171875
66.5 63.0 0.125
66.5 70.0 0.21875
66.5 66.5 0.078125
66.5 66.5 0.140625
66.5 56.0 0.125
66.5 63.0 0.09375
66.5 31.5 0.140625
66.5 42.0 0.171875
66.5 63.0 0.109375
66.5 56.0 0.078125
66.5 52.5 0.109375
66.5 87.5 0.109375
66.5 70.0 0.171875
66.5 59.5 0.15625
66.5 59.5 0.140625
66.5 59.5 0.140625
66.5 59.5 0.109375
66.5 52.5 0.09375
66.5 66.5 0.125
66.5 63.0 0.125
66.5 35.0 0.109375
66.5 52.5 0.171875
66.5 52.5 0.078125
66.5 66.5 0.109375
66.5 66.5 0.109375
66.5 63.0 0.125
66.5 66.5 0.21875
66.5 84.0 0.1875
66.5 66.5 0.09375
66.5 70.0 0.21875
66.5 77.0 0.1875
66.5 49.0 0.09375
66.5 56.0 0.09375
66.5 66.5 0.15625
66.5 70.0 0.171875
66.5 52.5 0.125
66.5 59.5 0.125
66.5 38.5 0.140625
66.5 45.5 0.140625
66.5 73.5 0.21875
66.5 70.0 0.140625
66.5 101.5 0.265625
66.5 42.0 0.125
66.5 80.5 0.21875
66.5 66.5 0.15625
66.5 56.0 0.140625
66.5 56.0 0.125
66.5 45.5 0.09375
66.5 73.5 0.171875
66.5 94.5 0.1875
66.5 42.0 0.15625
66.5 84.0 0.1875
66.5 52.5 0.09375
66.5 59.5 0.109375
66.5 77.0 0.25
66.5 59.5 0.109375
66.5 52.5 0.109375
66.5 66.5 0.109375
66.5 45.5 0.109375
66.5 52.5 0.140625
66.5 42.0 0.109375
66.5 77.0 0.15625
66.5 80.5 0.15625
66.5 42.0 0.09375
66.5 63.0 0.09375
66.5 73.5 0.140625
66.5 59.5 0.15625
66.5 52.5 0.140625
66.5 38.5 0.109375
66.5 66.5 0.09375
66.5 63.0 0.15625
66.5 59.5 0.140625
66.5 66.5 0.109375
66.5 56.0 0.15625
66.5 87.5 0.21875
66.5 59.5 0.046875
66.5 63.0 0.078125
66.5 45.5 0.109375
66.5 80.5 0.203125
66.5 63.0 0.15625
66.5 38.5 0.109375
66.5 73.5 0.171875
66.5 70.0 0.140625
66.5 52.5 0.125
66.5 66.5 0.109375
66.5 66.5 0.109375
66.5 45.5 0.109375
66.5 73.5 0.109375
66.5 42.0 0.09375
66.5 38.5 0.140625
66.5 45.5 0.109375
66.5 52.5 0.078125
66.5 59.5 0.140625
66.5 49.0 0.109375
66.5 59.5 0.09375
66.5 59.5 0.203125
66.5 56.0 0.171875
66.5 77.0 0.1875
