0,7.0,0.33435960591133007,0.07473039512498908
1,17.5,0.3508522727272727,0.09891097351567307
2,21.0,0.32697610294117646,0.07205000678863932
3,24.5,0.3398714539007092,0.07701668046761381
4,28.0,0.34359375,0.07578552100585434
5,31.5,0.33326740506329117,0.08270703851803403
6,35.0,0.3471086448598131,0.07900530098518375
7,38.5,0.35706676136363635,0.08843721990098945
8,42.0,0.35011574074074076,0.09722648490159173
9,45.5,0.35148195876288657,0.0690026913671847
10,49.0,0.3729272959183674,0.07317218590268784
11,52.5,0.35825892857142855,0.07869476513671464
12,56.0,0.35651881720430106,0.0762320340252657
13,59.5,0.3791534810126582,0.08487317543960257
14,63.0,0.36860795454545453,0.07967110845400739
15,66.5,0.366015625,0.08357493273111032
16,70.0,0.34801136363636365,0.06327308666147871
17,73.5,0.38362068965517243,0.08284683912545376
18,77.0,0.404296875,0.05779000370179311
19,80.5,0.39641203703703703,0.061155635853553346
20,84.0,0.40677083333333336,0.08353905551713761
21,87.5,0.3971354166666667,0.0669587051246086
22,91.0,0.4051846590909091,0.08474146081284552
23,94.5,0.4170673076923077,0.06581360260965463
24,98.0,0.3977272727272727,0.06424300518846252
25,101.5,0.41162109375,0.08197272537876964
26,105.0,0.42256944444444444,0.06536029164650478
27,108.5,0.421875,0.07267150200695847
28,112.0,0.43648097826086957,0.053359589678786006
29,115.5,0.4475635593220339,0.06621264957571882
30,119.0,0.4427083333333333,0.07027115186352213
31,122.5,0.45093201754385964,0.06736367297350873
32,126.0,0.46137971698113206,0.056136685877959225
33,129.5,0.4623287671232877,0.06499134059189059
34,133.0,0.4820478723404255,0.06676310256199873
35,136.5,0.4771286231884058,0.05949551434900448
36,140.0,0.4884072580645161,0.06314712390795447
37,143.5,0.49875784518828453,0.06017103710737228
38,147.0,0.5042720037453183,0.06300490079258472
39,150.5,0.49158031088082904,0.05861499776664757
40,154.0,0.49226485148514854,0.06314602691165709
41,157.5,0.51416015625,0.056317076801720885
42,161.0,0.5046875,0.05314031641951963
43,164.5,0.5520833333333334,0.04773516348912332
